Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Vikings,-10.0,6.94,10.77,-2.82,0.0,-18.78,-24.73,3.73,2.29,-0.25,-8.08,4.7,3.32,-0.79,0.6,8.0,2024,108
Rams,10.0,18.78,24.73,-3.73,-2.29,-6.94,-10.77,2.82,0.0,0.25,-4.7,8.08,0.79,-3.32,-0.6,8.0,2024,108
