Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Kirk Cousins,ATL,3,16,0,13,8.0,2024,110
Bijan Robinson,ATL,13,63,0,13,8.0,2024,110
Tyler Allgeier,ATL,12,33,0,9,8.0,2024,110
Ray-Ray McCloud,ATL,1,17,0,17,8.0,2024,110
Kyle Pitts,ATL,0,0,0,0,8.0,2024,110
Darnell Mooney,ATL,0,0,0,0,8.0,2024,110
Drake London,ATL,0,0,0,0,8.0,2024,110
Charlie Woerner,ATL,0,0,0,0,8.0,2024,110
Baker Mayfield,TAM,3,11,0,10,8.0,2024,110
Bucky Irving,TAM,9,44,0,15,8.0,2024,110
Rachaad White,TAM,6,29,0,8,8.0,2024,110
Jalen McMillan,TAM,1,17,0,17,8.0,2024,110
Sean Tucker,TAM,2,3,0,3,8.0,2024,110
Cade Otton,TAM,0,0,0,0,8.0,2024,110
Rakim Jarrett,TAM,0,0,0,0,8.0,2024,110
Trey Palmer,TAM,0,0,0,0,8.0,2024,110
Ryan Miller,TAM,0,0,0,0,8.0,2024,110
Sterling Shepard,TAM,0,0,0,0,8.0,2024,110
Tavierre Thomas,TAM,1,-2,0,0,8.0,2024,110
