Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Caleb Williams,CHI,1,1,8.0,2024,119
D'Andre Swift,CHI,0,0,8.0,2024,119
Rome Odunze,CHI,0,0,8.0,2024,119
D.J. Moore,CHI,0,0,8.0,2024,119
Roschon Johnson,CHI,0,0,8.0,2024,119
Keenan Allen,CHI,0,0,8.0,2024,119
Cole Kmet,CHI,0,0,8.0,2024,119
DeAndre Carter,CHI,0,0,8.0,2024,119
Gerald Everett,CHI,0,0,8.0,2024,119
Marcedes Lewis,CHI,0,0,8.0,2024,119
Jayden Daniels,WAS,0,0,8.0,2024,119
Brian Robinson Jr.,WAS,0,0,8.0,2024,119
Austin Ekeler,WAS,0,0,8.0,2024,119
Terry McLaurin,WAS,0,0,8.0,2024,119
Zach Ertz,WAS,0,0,8.0,2024,119
Noah Brown,WAS,0,0,8.0,2024,119
John Bates,WAS,0,0,8.0,2024,119
Luke McCaffrey,WAS,0,0,8.0,2024,119
Dyami Brown,WAS,0,0,8.0,2024,119
Jeremy McNichols,WAS,0,0,8.0,2024,119
