Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Colts,-3.0,-4.41,-7.06,4.48,-6.65,-1.04,-8.13,6.09,4.61,2.91,-5.69,7.49,4.18,-3.49,0.42,8.0,2024,113
Texans,3.0,1.04,8.13,-6.09,-4.61,4.41,7.06,-4.48,6.65,-2.91,-7.49,5.69,3.49,-4.18,-0.42,8.0,2024,113
