Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bills,21.0,16.41,12.41,5.72,-6.23,8.68,-5.47,13.8,5.11,-2.1,-4.98,1.2,8.2,-5.81,-0.71,8.0,2024,117
Seahawks,-21.0,-8.68,5.47,-13.8,-5.11,-16.41,-12.41,-5.72,6.23,2.1,-1.2,4.98,5.81,-8.2,0.71,8.0,2024,117
