Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Dak Prescott,DAL,0,0,0,0,0,8.0,2024,122
Ezekiel Elliott,DAL,1,1,4,0,4,8.0,2024,122
Dalvin Cook,DAL,1,1,10,0,10,8.0,2024,122
KaVontae Turpin,DAL,4,1,16,0,16,8.0,2024,122
CeeDee Lamb,DAL,17,13,146,2,29,8.0,2024,122
Jalen Tolbert,DAL,3,3,44,0,28,8.0,2024,122
Jake Ferguson,DAL,8,6,23,0,10,8.0,2024,122
Hunter Luepke,DAL,0,0,0,0,0,8.0,2024,122
Brevyn Spann-Ford,DAL,2,0,0,0,0,8.0,2024,122
Jalen Brooks,DAL,1,0,0,0,0,8.0,2024,122
Brock Purdy,SFO,0,0,0,0,0,8.0,2024,122
Isaac Guerendo,SFO,4,3,17,0,12,8.0,2024,122
Ricky Pearsall,SFO,4,4,38,0,13,8.0,2024,122
Jordan Mason,SFO,0,0,0,0,0,8.0,2024,122
Deebo Samuel,SFO,7,4,71,0,47,8.0,2024,122
Patrick Taylor,SFO,0,0,0,0,0,8.0,2024,122
Kyle Juszczyk,SFO,1,1,6,0,6,8.0,2024,122
George Kittle,SFO,7,6,128,1,43,8.0,2024,122
Ronnie Bell,SFO,1,0,0,0,0,8.0,2024,122
Chris Conley,SFO,1,0,0,0,0,8.0,2024,122
