Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Lamar Jackson,BAL,0,0,0,0,0,8.0,2024,112
Derrick Henry,BAL,1,1,4,0,4,8.0,2024,112
Justice Hill,BAL,1,1,14,0,14,8.0,2024,112
Zay Flowers,BAL,12,7,115,0,29,8.0,2024,112
Isaiah Likely,BAL,4,4,47,0,25,8.0,2024,112
Nelson Agholor,BAL,5,3,36,1,14,8.0,2024,112
Mark Andrews,BAL,5,5,36,1,11,8.0,2024,112
Rashod Bateman,BAL,5,1,28,0,28,8.0,2024,112
Charlie Kolar,BAL,2,1,9,0,9,8.0,2024,112
Jameis Winston,CLE,0,0,0,0,0,8.0,2024,112
Nick Chubb,CLE,2,0,0,0,0,8.0,2024,112
D'Onta Foreman,CLE,0,0,0,0,0,8.0,2024,112
Cedric Tillman,CLE,9,7,99,2,38,8.0,2024,112
Elijah Moore,CLE,12,8,85,0,19,8.0,2024,112
Jerry Jeudy,CLE,8,5,79,0,30,8.0,2024,112
David Njoku,CLE,7,5,61,1,23,8.0,2024,112
Geoff Swaim,CLE,1,1,7,0,7,8.0,2024,112
Pierre Strong,CLE,1,1,3,0,3,8.0,2024,112
Jordan Akins,CLE,1,0,0,0,0,8.0,2024,112
