Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Josh Downs,IND,9,4,109,1,3.0,54,13.5,55,13.8,12.0,0,,0,0.0,1,87.0,8.0,2024,113
Kylen Granson,IND,2,1,4,0,,3,3.0,1,1.0,2.5,0,,0,0.0,0,56.2,8.0,2024,113
Jonathan Taylor,IND,1,1,12,0,1.0,-3,-3.0,15,15.0,-3.0,1,1.0,0,0.0,0,116.7,8.0,2024,113
Trey Sermon,IND,1,1,14,0,1.0,2,2.0,12,12.0,2.0,0,,0,0.0,0,118.7,8.0,2024,113
Adonai Mitchell,IND,4,1,9,0,,7,7.0,2,2.0,20.3,0,,0,0.0,0,39.6,8.0,2024,113
Michael Pittman Jr.,IND,6,1,16,0,1.0,13,13.0,3,3.0,22.0,0,,0,0.0,0,39.6,8.0,2024,113
Alec Pierce,IND,4,1,11,0,1.0,10,10.0,1,1.0,24.8,0,,1,25.0,0,39.6,8.0,2024,113
Mo Alie-Cox,IND,1,0,0,0,,0,,0,,21.0,0,,0,0.0,0,39.6,8.0,2024,113
Tyler Goodson,IND,1,0,0,0,,0,,0,,25.0,0,,1,100.0,0,39.6,8.0,2024,113
Will Mallory,IND,2,0,0,0,,0,,0,,12.5,0,,0,0.0,0,39.6,8.0,2024,113
Stefon Diggs,HOU,9,5,81,0,4.0,51,10.2,30,6.0,11.4,0,,0,0.0,0,85.9,8.0,2024,113
Tank Dell,HOU,4,4,35,1,2.0,33,8.3,2,0.5,8.3,0,,0,0.0,0,142.7,8.0,2024,113
Dalton Schultz,HOU,6,4,52,0,3.0,31,7.8,21,5.3,8.7,0,,0,0.0,0,93.7,8.0,2024,113
Joe Mixon,HOU,6,4,32,0,1.0,-6,-1.5,38,9.5,0.2,0,,1,16.7,0,79.9,8.0,2024,113
John Metchie,HOU,4,3,29,0,1.0,20,6.7,9,3.0,7.8,0,,0,0.0,0,94.8,8.0,2024,113
Cade Stover,HOU,3,2,19,0,1.0,5,2.5,14,7.0,8.3,1,2.0,0,0.0,0,84.0,8.0,2024,113
Robert Woods,HOU,2,2,18,0,2.0,13,6.5,5,2.5,6.5,0,,0,0.0,0,104.2,8.0,2024,113
Xavier Hutchinson,HOU,1,1,19,0,1.0,19,19.0,0,0.0,19.0,0,,0,0.0,0,118.7,8.0,2024,113
Dare Ogunbowale,HOU,1,0,0,0,0.0,0,,0,,3.0,0,,0,0.0,0,39.6,8.0,2024,113
