Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Cordell Volson,G,58,100%,0,0%,4,17%,1,Bengals,8.0,2024,111
Amarius Mims,T,58,100%,0,0%,4,17%,1,Bengals,8.0,2024,111
Ted Karras,C,58,100%,0,0%,4,17%,1,Bengals,8.0,2024,111
Alex Cappa,G,58,100%,0,0%,0,0%,1,Bengals,8.0,2024,111
Joe Burrow,QB,55,95%,0,0%,0,0%,1,Bengals,8.0,2024,111
Ja'Marr Chase,WR,55,95%,0,0%,0,0%,1,Bengals,8.0,2024,111
Andrei Iosivas,WR,51,88%,0,0%,0,0%,1,Bengals,8.0,2024,111
Mike Gesicki,TE,31,53%,0,0%,0,0%,1,Bengals,8.0,2024,111
Zack Moss,RB,30,52%,0,0%,0,0%,1,Bengals,8.0,2024,111
Cody Ford,G,29,50%,0,0%,4,17%,1,Bengals,8.0,2024,111
Orlando Brown Jr.,T,29,50%,0,0%,0,0%,1,Bengals,8.0,2024,111
Chase Brown,RB,28,48%,0,0%,0,0%,1,Bengals,8.0,2024,111
Erick All,TE,24,41%,0,0%,12,50%,1,Bengals,8.0,2024,111
Jermaine Burton,WR,24,41%,0,0%,0,0%,1,Bengals,8.0,2024,111
Drew Sample,TE,18,31%,0,0%,12,50%,1,Bengals,8.0,2024,111
Trenton Irwin,WR,16,28%,0,0%,0,0%,1,Bengals,8.0,2024,111
Tanner Hudson,TE,8,14%,0,0%,13,54%,1,Bengals,8.0,2024,111
Charlie Jones,WR,4,7%,0,0%,9,38%,1,Bengals,8.0,2024,111
Jake Browning,QB,3,5%,0,0%,0,0%,1,Bengals,8.0,2024,111
Matt Lee,C,1,2%,0,0%,4,17%,1,Bengals,8.0,2024,111
Logan Wilson,LB,0,0%,61,100%,7,29%,1,Bengals,8.0,2024,111
DJ Turner,CB,0,0%,60,98%,7,29%,1,Bengals,8.0,2024,111
Geno Stone,SS,0,0%,60,98%,7,29%,1,Bengals,8.0,2024,111
Cam Taylor-Britt,CB,0,0%,60,98%,0,0%,1,Bengals,8.0,2024,111
Vonn Bell,SS,0,0%,57,93%,0,0%,1,Bengals,8.0,2024,111
Germaine Pratt,LB,0,0%,56,92%,0,0%,1,Bengals,8.0,2024,111
B.J. Hill,DT,0,0%,47,77%,7,29%,1,Bengals,8.0,2024,111
Sheldon Rankins,DT,0,0%,43,70%,0,0%,1,Bengals,8.0,2024,111
Trey Hendrickson,DE,0,0%,38,62%,0,0%,1,Bengals,8.0,2024,111
Sam Hubbard,DE,0,0%,36,59%,0,0%,1,Bengals,8.0,2024,111
Kris Jenkins,DT,0,0%,34,56%,0,0%,1,Bengals,8.0,2024,111
Mike Hilton,CB,0,0%,31,51%,0,0%,1,Bengals,8.0,2024,111
Myles Murphy,DE,0,0%,23,38%,0,0%,1,Bengals,8.0,2024,111
Joseph Ossai,DE,0,0%,17,28%,12,50%,1,Bengals,8.0,2024,111
Lawrence Guy,DT,0,0%,15,25%,7,29%,1,Bengals,8.0,2024,111
McKinnley Jackson,DT,0,0%,13,21%,7,29%,1,Bengals,8.0,2024,111
Josh Newton,CB,0,0%,6,10%,13,54%,1,Bengals,8.0,2024,111
Akeem Davis-Gaither,LB,0,0%,5,8%,20,83%,1,Bengals,8.0,2024,111
DJ Ivey,CB,0,0%,5,8%,12,50%,1,Bengals,8.0,2024,111
Jordan Battle,SS,0,0%,3,5%,13,54%,1,Bengals,8.0,2024,111
Joe Bachie,LB,0,0%,1,2%,13,54%,1,Bengals,8.0,2024,111
Maema Njongmeta,LB,0,0%,0,0%,20,83%,1,Bengals,8.0,2024,111
Tycen Anderson,SS,0,0%,0,0%,20,83%,1,Bengals,8.0,2024,111
Trayveon Williams,RB,0,0%,0,0%,13,54%,1,Bengals,8.0,2024,111
Evan McPherson,K,0,0%,0,0%,8,33%,1,Bengals,8.0,2024,111
Ryan Rehkow,P,0,0%,0,0%,4,17%,1,Bengals,8.0,2024,111
Andrew Stueber,T,0,0%,0,0%,4,17%,1,Bengals,8.0,2024,111
Cal Adomitis,LS,0,0%,0,0%,4,17%,1,Bengals,8.0,2024,111
