Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Chiefs,7.0,10.99,14.14,-3.15,-5.9,3.15,-8.89,10.37,4.39,-7.33,-5.64,5.03,-0.48,-2.65,-3.59,8.0,2024,120
Raiders,-7.0,-3.15,8.89,-10.37,-4.39,-10.99,-14.14,3.15,5.9,7.33,-5.03,5.64,2.65,0.48,3.59,8.0,2024,120
