Player,Pos,home_team,team,week,year,game_id
Daniel Jones,QB,0,Giants,8.0,2024,123
Tyrone Tracy Jr.,RB,0,Giants,8.0,2024,123
Darius Slayton,WR,0,Giants,8.0,2024,123
Malik Nabers,WR,0,Giants,8.0,2024,123
Wan'Dale Robinson,WR,0,Giants,8.0,2024,123
Theo Johnson,TE,0,Giants,8.0,2024,123
Jermaine Eluemunor,OL,0,Giants,8.0,2024,123
Greg Van Roten,OG,0,Giants,8.0,2024,123
Chris Hubbard,OG,0,Giants,8.0,2024,123
Jon Runyan Jr.,G,0,Giants,8.0,2024,123
John Michael Schmitz,C,0,Giants,8.0,2024,123
Dexter Lawrence,DL,0,Giants,8.0,2024,123
Rakeem Nunez-Roches,DL,0,Giants,8.0,2024,123
Brian Burns,OLB,0,Giants,8.0,2024,123
Azeez Ojulari,OLB,0,Giants,8.0,2024,123
Bobby Okereke,LB,0,Giants,8.0,2024,123
Micah McFadden,LB,0,Giants,8.0,2024,123
Andru Phillips,CB,0,Giants,8.0,2024,123
Nick McCloud,CB,0,Giants,8.0,2024,123
Deonte Banks,CB,0,Giants,8.0,2024,123
Jason Pinnock,S,0,Giants,8.0,2024,123
Tyler Nubin,S,0,Giants,8.0,2024,123
