Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jordan Love,GNB,1,-1,0,0,8.0,2024,115
Malik Willis,GNB,4,23,0,20,8.0,2024,115
Josh Jacobs,GNB,25,127,2,38,8.0,2024,115
Chris Brooks,GNB,4,16,0,8,8.0,2024,115
Emanuel Wilson,GNB,4,5,0,4,8.0,2024,115
Tucker Kraft,GNB,0,0,0,0,8.0,2024,115
Romeo Doubs,GNB,0,0,0,0,8.0,2024,115
Jayden Reed,GNB,1,0,0,0,8.0,2024,115
Christian Watson,GNB,0,0,0,0,8.0,2024,115
Dontayvion Wicks,GNB,0,0,0,0,8.0,2024,115
Bo Melton,GNB,0,0,0,0,8.0,2024,115
Ben Sims,GNB,0,0,0,0,8.0,2024,115
Trevor Lawrence,JAX,4,10,1,6,8.0,2024,115
Tank Bigsby,JAX,18,78,0,16,8.0,2024,115
D'Ernest Johnson,JAX,1,3,0,3,8.0,2024,115
Brian Thomas,JAX,0,0,0,0,8.0,2024,115
Christian Kirk,JAX,0,0,0,0,8.0,2024,115
Brenton Strange,JAX,0,0,0,0,8.0,2024,115
Parker Washington,JAX,0,0,0,0,8.0,2024,115
Evan Engram,JAX,0,0,0,0,8.0,2024,115
Tim Jones,JAX,0,0,0,0,8.0,2024,115
