Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Josh Allen,BUF,0,0,0,0,0,8.0,2024,117
James Cook,BUF,3,3,22,0,12,8.0,2024,117
Ray Davis,BUF,0,0,0,0,0,8.0,2024,117
Khalil Shakir,BUF,10,9,107,0,35,8.0,2024,117
Keon Coleman,BUF,7,5,70,1,25,8.0,2024,117
Dawson Knox,BUF,2,2,50,0,27,8.0,2024,117
Dalton Kincaid,BUF,7,4,31,1,12,8.0,2024,117
Amari Cooper,BUF,2,1,3,0,3,8.0,2024,117
Ty Johnson,BUF,1,0,0,0,0,8.0,2024,117
Mitchell Trubisky,BUF,0,0,0,0,0,8.0,2024,117
Geno Smith,SEA,0,0,0,0,0,8.0,2024,117
Kenneth Walker III,SEA,5,4,33,0,17,8.0,2024,117
Zach Charbonnet,SEA,4,3,20,0,12,8.0,2024,117
Jaxon Smith-Njigba,SEA,7,6,69,0,18,8.0,2024,117
AJ Barner,SEA,2,2,34,0,20,8.0,2024,117
Noah Fant,SEA,4,3,22,0,14,8.0,2024,117
Jake Bobo,SEA,1,1,15,0,15,8.0,2024,117
Laviska Shenault Jr.,SEA,1,1,10,0,10,8.0,2024,117
Tyler Lockett,SEA,3,1,9,0,9,8.0,2024,117
