Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Spencer Rattler,NOR,12,24,156,5.0,18.5,135,5.6,70,5.8,2.9,86,7.2,2,10.0%,3,15.0%,3,9,1,0,4,14.8%,0,,8.0,2024,118
Jake Haener,NOR,9,17,122,4.0,21.1,171,10.1,92,10.2,5.4,30,3.3,2,11.8%,4,23.5%,2,4,0,2,4,19.0%,2,5.0,8.0,2024,118
Taysom Hill,NOR,1,1,3,,,-5,-5.0,-5,-5.0,-5.0,8,8.0,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,,8.0,2024,118
Justin Herbert,LAC,20,32,279,12.0,34.3,245,7.7,156,7.8,4.9,123,6.2,3,10.0%,3,10.0%,3,11,1,3,7,18.4%,3,16.7,8.0,2024,118
