Player,Pos,home_team,team,week,year,game_id
Trevor Lawrence,QB,1,Jaguars,8.0,2024,115
Tank Bigsby,RB,1,Jaguars,8.0,2024,115
Christian Kirk,WR,1,Jaguars,8.0,2024,115
Brian Thomas,WR,1,Jaguars,8.0,2024,115
Evan Engram,TE,1,Jaguars,8.0,2024,115
Luke Farrell,TE,1,Jaguars,8.0,2024,115
Ezra Cleveland,OL,1,Jaguars,8.0,2024,115
Anton Harrison,OL,1,Jaguars,8.0,2024,115
Walker Little,OL,1,Jaguars,8.0,2024,115
Mitch Morse,OL,1,Jaguars,8.0,2024,115
Brandon Scherff,OL,1,Jaguars,8.0,2024,115
Travon Walker,DE,1,Jaguars,8.0,2024,115
Josh Hines-Allen,DE,1,Jaguars,8.0,2024,115
DaVon Hamilton,DT,1,Jaguars,8.0,2024,115
Tyler Lacy,DT,1,Jaguars,8.0,2024,115
Devin Lloyd,LB,1,Jaguars,8.0,2024,115
Foyesade Oluokun,LB,1,Jaguars,8.0,2024,115
Ronald Darby,CB,1,Jaguars,8.0,2024,115
Tyson Campbell,CB,1,Jaguars,8.0,2024,115
Jarrian Jones,CB,1,Jaguars,8.0,2024,115
Darnell Savage Jr.,S,1,Jaguars,8.0,2024,115
Andre Cisco,S,1,Jaguars,8.0,2024,115
