Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Pete Werner,NOR,0,8,6,75.0%,35.0,5.8,4.4,0.0,82.8,0.3,-1.0,36.0,2,0,0,0.0,0,9,0,0.0%,8.0,2024,118
Kool-Aid McKinstry,NOR,0,5,3,60.0%,84.0,28.0,16.8,0.0,104.2,21.8,71.0,13.0,0,0,0,0.0,0,5,0,0.0%,8.0,2024,118
Alontae Taylor,NOR,0,5,2,40.0%,65.0,32.5,13.0,1.0,127.1,5.4,31.0,34.0,5,1,1,0.5,3,3,3,50.0%,8.0,2024,118
Ugo Amadi,NOR,0,2,2,100.0%,12.0,6.0,6.0,1.0,131.2,1.5,3.0,9.0,4,0,0,1.0,1,3,0,0.0%,8.0,2024,118
Demario Davis,NOR,0,3,2,66.7%,16.0,8.0,5.3,0.0,79.9,4.0,-3.0,19.0,1,0,0,0.0,0,9,1,10.0%,8.0,2024,118
Tyrann Mathieu,NOR,0,2,2,100.0%,34.0,17.0,17.0,0.0,118.7,16.0,32.0,2.0,0,0,0,0.0,0,5,1,16.7%,8.0,2024,118
Jordan Howden,NOR,0,3,2,66.7%,18.0,9.0,6.0,0.0,82.6,4.3,11.0,7.0,1,0,0,0.0,0,5,0,0.0%,8.0,2024,118
Marshon Lattimore,NOR,0,2,1,50.0%,15.0,15.0,7.5,0.0,75.0,16.0,12.0,3.0,0,0,0,0.0,0,2,0,0.0%,8.0,2024,118
Chase Young,NOR,0,0,0,,,,,,,,,,0,0,1,0.5,2,2,0,0.0%,8.0,2024,118
Carl Granderson,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,1,25.0%,8.0,2024,118
Khalen Saunders,NOR,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,1,20.0%,8.0,2024,118
Payton Turner,NOR,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,8.0,2024,118
Derwin James,LAC,0,8,5,62.5%,44.0,8.8,5.5,0.0,77.1,5.3,33.0,11.0,6,1,0,0.0,1,6,1,14.3%,8.0,2024,118
Daiyan Henley,LAC,0,7,5,71.4%,71.0,14.2,10.1,0.0,103.9,4.0,17.0,54.0,9,0,0,0.0,0,11,0,0.0%,8.0,2024,118
Alohi Gilman,LAC,0,6,4,66.7%,92.0,23.0,15.3,0.0,109.7,13.7,66.0,26.0,0,0,0,0.0,0,5,1,16.7%,8.0,2024,118
Tarheeb Still,LAC,0,6,3,50.0%,12.0,4.0,2.0,0.0,56.2,5.2,8.0,4.0,1,0,0,0.0,0,3,0,0.0%,8.0,2024,118
Cam Hart,LAC,0,5,2,40.0%,35.0,17.5,7.0,0.0,64.6,14.8,27.0,8.0,0,0,0,0.0,0,5,0,0.0%,8.0,2024,118
Elijah Molden,LAC,0,2,2,100.0%,32.0,16.0,16.0,0.0,118.7,10.0,20.0,12.0,0,0,0,0.0,0,5,0,0.0%,8.0,2024,118
Bud Dupree,LAC,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,-5.0,-5.0,8.0,3,0,0,1.0,1,4,1,20.0%,8.0,2024,118
Junior Colson,LAC,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,2.0,2.0,1.0,0,0,0,0.0,0,2,0,0.0%,8.0,2024,118
Khalil Mack,LAC,0,0,0,,,,,,,,,,2,0,1,1.0,2,2,0,0.0%,8.0,2024,118
Otito Ogbonnia,LAC,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,8.0,2024,118
Poona Ford,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,8.0,2024,118
Tuli Tuipulotu,LAC,0,0,0,,,,,,,,,,2,0,0,1.0,1,2,0,0.0%,8.0,2024,118
Scott Matlock,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,8.0,2024,118
Denzel Perryman,LAC,0,1,0,0.0%,,,0.0,,39.6,13.0,,,0,0,0,0.0,0,3,2,40.0%,8.0,2024,118
Teair Tart,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,8.0,2024,118
Ja'Sir Taylor,LAC,0,3,0,0.0%,,,0.0,,39.6,2.7,,,3,0,0,0.0,0,1,0,0.0%,8.0,2024,118
Kristian Fulton,LAC,0,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,0.0,0,0,0,,8.0,2024,118
