Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Patrick Mahomes,KAN,27,38,262,17,43.6,255,6.7,158,5.9,4.2,104,3.9,2,5.7%,3,8.6%,1,9,3,2,6,14.3%,3,6.7,8.0,2024,120
Gardner Minshew II,LVR,24,30,209,13,37.1,138,4.6,108,4.5,3.6,101,4.2,0,0.0%,1,3.7%,5,18,1,3,9,25.0%,1,7.0,8.0,2024,120
