Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Kyler Murray,ARI,1,0,8.0,2024,114
James Conner,ARI,0,0,8.0,2024,114
Trey Benson,ARI,0,0,8.0,2024,114
Trey McBride,ARI,0,0,8.0,2024,114
Marvin Harrison Jr.,ARI,0,0,8.0,2024,114
Michael Wilson,ARI,0,0,8.0,2024,114
Elijah Higgins,ARI,0,0,8.0,2024,114
Greg Dortch,ARI,0,0,8.0,2024,114
Zay Jones,ARI,0,0,8.0,2024,114
Emari Demercado,ARI,0,0,8.0,2024,114
Tua Tagovailoa,MIA,3,0,8.0,2024,114
De'Von Achane,MIA,0,0,8.0,2024,114
Raheem Mostert,MIA,0,0,8.0,2024,114
Jaylen Wright,MIA,0,0,8.0,2024,114
Alec Ingold,MIA,0,0,8.0,2024,114
Tyreek Hill,MIA,0,0,8.0,2024,114
Jaylen Waddle,MIA,0,0,8.0,2024,114
Jonnu Smith,MIA,0,0,8.0,2024,114
Julian Hill,MIA,1,0,8.0,2024,114
D'Wayne Eskridge,MIA,0,0,8.0,2024,114
