Player,Pos,home_team,team,week,year,game_id
Josh Allen,QB,0,Bills,8.0,2024,117
James Cook,RB,0,Bills,8.0,2024,117
Keon Coleman,WR,0,Bills,8.0,2024,117
Amari Cooper,WR,0,Bills,8.0,2024,117
Dawson Knox,TE,0,Bills,8.0,2024,117
Alec Anderson,T,0,Bills,8.0,2024,117
Spencer Brown,T,0,Bills,8.0,2024,117
Dion Dawkins,T,0,Bills,8.0,2024,117
O'Cyrus Torrence,G,0,Bills,8.0,2024,117
Connor McGovern,G,0,Bills,8.0,2024,117
David Edwards,G,0,Bills,8.0,2024,117
Dawuane Smoot,DE,0,Bills,8.0,2024,117
Gregory Rousseau,DE,0,Bills,8.0,2024,117
DaQuan Jones,DT,0,Bills,8.0,2024,117
Ed Oliver,DT,0,Bills,8.0,2024,117
Baylon Spector,LB,0,Bills,8.0,2024,117
Dorian Williams,LB,0,Bills,8.0,2024,117
Taron Johnson,CB,0,Bills,8.0,2024,117
Rasul Douglas,CB,0,Bills,8.0,2024,117
Christian Benford,CB,0,Bills,8.0,2024,117
Taylor Rapp,S,0,Bills,8.0,2024,117
Damar Hamlin,S,0,Bills,8.0,2024,117
