Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Isaiah Oliver,NYJ,0,6,4,66.7%,29.0,7.3,4.8,0.0,77.8,8.2,15.0,14.0,1,0,0,0.0,0,7,1,12.5%,8.0,2024,116
Jamien Sherwood,NYJ,0,4,3,75.0%,23.0,7.7,5.8,0.0,88.5,3.3,2.0,21.0,2,0,0,0.0,0,11,2,15.4%,8.0,2024,116
Michael Carter II,NYJ,0,3,2,66.7%,9.0,4.5,3.0,0.0,70.1,5.7,8.0,1.0,2,0,0,0.0,0,5,0,0.0%,8.0,2024,116
Quincy Williams,NYJ,0,3,2,66.7%,10.0,5.0,3.3,0.0,71.5,4.3,9.0,1.0,4,0,0,0.0,0,9,1,10.0%,8.0,2024,116
Sauce Gardner,NYJ,0,5,2,40.0%,48.0,24.0,9.6,0.0,75.4,17.4,38.0,10.0,0,0,0,0.0,0,5,1,16.7%,8.0,2024,116
Chazz Surratt,NYJ,0,2,2,100.0%,12.0,6.0,6.0,0.0,91.7,-2.5,-5.0,17.0,0,0,0,0.0,0,5,0,0.0%,8.0,2024,116
D.J. Reed,NYJ,0,3,2,66.7%,15.0,7.5,5.0,0.0,78.5,7.0,12.0,3.0,0,0,0,0.0,0,4,1,20.0%,8.0,2024,116
Micheal Clemons,NYJ,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,-2.0,-2.0,11.0,0,1,0,0.0,1,2,0,0.0%,8.0,2024,116
Quinnen Williams,NYJ,0,0,0,,,,,,,,,,0,1,0,1.5,3,3,1,25.0%,8.0,2024,116
Javon Kinlaw,NYJ,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%,8.0,2024,116
Will McDonald,NYJ,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,8.0,2024,116
Leonard Taylor,NYJ,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,8.0,2024,116
Haason Reddick,NYJ,0,0,0,,,,,,,,,,6,0,0,0.0,0,0,0,,8.0,2024,116
Jalen Mills,NYJ,0,3,0,0.0%,,,0.0,,39.6,17.0,,,2,0,0,0.0,0,3,1,25.0%,8.0,2024,116
Marcus Jones,NWE,0,11,8,72.7%,143.0,17.9,13.0,2.0,154.4,17.2,123.0,20.0,0,0,0,0.0,0,6,0,0.0%,8.0,2024,116
Jahlani Tavai,NWE,0,2,2,100.0%,15.0,7.5,7.5,0.0,97.9,1.5,3.0,12.0,2,1,0,0.0,1,6,0,0.0%,8.0,2024,116
Jaylinn Hawkins,NWE,0,2,2,100.0%,15.0,7.5,7.5,1.0,137.5,4.5,9.0,6.0,1,0,0,0.0,0,1,0,0.0%,8.0,2024,116
Christian Gonzalez,NWE,0,4,2,50.0%,23.0,11.5,5.8,0.0,67.7,9.5,19.0,4.0,0,0,0,0.0,0,6,0,0.0%,8.0,2024,116
Marte Mapu,NWE,0,3,2,66.7%,31.0,15.5,10.3,0.0,100.7,6.3,17.0,14.0,1,0,0,0.0,0,3,0,0.0%,8.0,2024,116
Keion White,NWE,0,1,1,100.0%,-1.0,-1.0,-1.0,0.0,79.2,-3.0,-3.0,2.0,0,1,1,0.0,2,4,0,0.0%,8.0,2024,116
Christian Elliss,NWE,0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,0.5,0.0,9.0,0,0,1,1.0,2,9,0,0.0%,8.0,2024,116
Jonathan Jones,NWE,0,1,1,100.0%,16.0,16.0,16.0,0.0,118.7,16.0,16.0,0.0,0,0,0,0.0,0,1,0,0.0%,8.0,2024,116
Anfernee Jennings,NWE,0,0,0,,,,,,,,,,3,0,1,0.0,1,5,0,0.0%,8.0,2024,116
Davon Godchaux,NWE,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,8.0,2024,116
Raekwon McMillan,NWE,0,0,0,,,,,,,,,,1,0,0,0.0,0,4,0,0.0%,8.0,2024,116
Dell Pettus,NWE,0,1,0,0.0%,,,0.0,,39.6,16.0,,,0,0,0,0.0,0,5,0,0.0%,8.0,2024,116
Ochaun Mathis,NWE,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,8.0,2024,116
Sione Takitaki,NWE,0,0,0,,,,,,,,,,2,0,0,0.0,0,0,0,,8.0,2024,116
