#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:39,DEN 49,10,6:27,49,Touchdown,0,Panthers,8.0,2024,121
2,1,1:54,CAR 1,3,1:30,4,Punt,0,Panthers,8.0,2024,121
3,2,12:29,CAR 30,4,2:32,1,Punt,0,Panthers,8.0,2024,121
4,2,6:51,CAR 30,5,2:10,18,Downs,0,Panthers,8.0,2024,121
5,2,1:12,CAR 30,3,0:22,1,Punt,0,Panthers,8.0,2024,121
6,3,15:00,CAR 30,3,1:38,-1,Punt,0,Panthers,8.0,2024,121
7,3,10:25,CAR 20,4,2:01,4,Downs,0,Panthers,8.0,2024,121
8,3,6:49,CAR 30,7,3:55,45,Interception,0,Panthers,8.0,2024,121
9,3,0:42,CAR 10,4,1:31,7,Punt,0,Panthers,8.0,2024,121
10,4,10:03,CAR 39,7,2:49,43,Interception,0,Panthers,8.0,2024,121
11,4,2:13,CAR 2,10,1:55,98,Touchdown,0,Panthers,8.0,2024,121
