Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Saints,-18.0,-4.86,-0.77,-3.43,3.52,-8.93,-10.18,0.11,0.0,1.06,-2.75,7.5,4.68,-7.02,-1.35,8.0,2024,118
Chargers,18.0,8.93,10.18,-0.11,0.0,4.86,0.77,3.43,-3.52,-1.06,-7.5,2.75,7.02,-4.68,1.35,8.0,2024,118
