Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Dak Prescott,DAL,25,38,243,13,32.5,337,8.9,146,5.8,3.8,97,3.9,1,2.7%,7,18.9%,2,4,2,6,10,25.0%,0,,8.0,2024,122
Brock Purdy,SFO,18,26,260,9,32.1,184,7.1,114,6.3,4.4,146,8.1,2,8.0%,4,16.0%,2,11,2,1,5,15.2%,5,10.2,8.0,2024,122
