Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Amani Oruwariye,DAL,0,6,6,100.0%,58.0,9.7,9.7,0.0,106.9,4.8,29.0,29.0,0,0,0,0.0,0,8,1,11.1%,8.0,2024,122
Eric Kendricks,DAL,0,4,3,75.0%,86.0,28.7,21.5,0.0,116.7,13.3,48.0,38.0,3,0,0,0.0,0,9,3,25.0%,8.0,2024,122
Jourdan Lewis,DAL,0,4,3,75.0%,21.0,7.0,5.3,0.0,86.5,6.5,9.0,12.0,0,0,0,0.0,0,7,1,12.5%,8.0,2024,122
Donovan Wilson,DAL,0,4,3,75.0%,75.0,25.0,18.8,1.0,156.2,4.5,20.0,55.0,2,0,0,0.0,0,5,2,28.6%,8.0,2024,122
DeMarvion Overshown,DAL,0,2,1,50.0%,8.0,8.0,4.0,0.0,60.4,12.0,6.0,2.0,7,0,0,1.0,1,8,0,0.0%,8.0,2024,122
Malik Hooker,DAL,0,2,1,50.0%,6.0,6.0,3.0,0.0,56.2,4.5,3.0,3.0,1,0,0,0.0,0,6,2,25.0%,8.0,2024,122
Linval Joseph,DAL,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,-2.0,-2.0,5.0,0,0,0,0.0,0,3,0,0.0%,8.0,2024,122
Marist Liufau,DAL,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,7.0,7.0,4.0,1,0,0,0.0,0,2,0,0.0%,8.0,2024,122
Tyrus Wheat,DAL,0,0,0,,,,,,,,,,0,2,0,0.0,2,2,0,0.0%,8.0,2024,122
Carl Lawson,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,8.0,2024,122
Trevon Diggs,DAL,0,2,0,0.0%,,,0.0,,39.6,10.5,,,1,0,0,0.0,0,5,1,16.7%,8.0,2024,122
C.J. Goodwin,DAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,8.0,2024,122
Juanyeh Thomas,DAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,8.0,2024,122
Osa Odighizuwa,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,8.0,2024,122
Deommodore Lenoir,SFO,1,11,6,54.5%,99.0,16.5,9.0,0.0,47.2,13.3,73.0,26.0,0,0,0,0.0,0,6,1,14.3%,8.0,2024,122
Fred Warner,SFO,0,4,3,75.0%,40.0,13.3,10.0,0.0,106.2,6.8,24.0,16.0,2,0,1,0.0,1,8,1,11.1%,8.0,2024,122
Charvarius Ward,SFO,0,5,3,60.0%,22.0,7.3,4.4,0.0,70.4,10.4,14.0,8.0,0,0,0,0.0,0,7,0,0.0%,8.0,2024,122
Ji'Ayir Brown,SFO,1,5,3,60.0%,12.0,4.0,2.4,1.0,64.6,11.4,4.0,8.0,2,0,0,0.0,0,5,0,0.0%,8.0,2024,122
De'Vondre Campbell,SFO,0,3,3,100.0%,16.0,5.3,5.3,0.0,88.9,1.3,4.0,12.0,1,0,0,0.0,0,7,0,0.0%,8.0,2024,122
Renardo Green,SFO,0,2,2,100.0%,27.0,13.5,13.5,1.0,158.3,13.0,26.0,1.0,0,0,0,0.0,0,3,0,0.0%,8.0,2024,122
Nick Bosa,SFO,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,-1.0,-1.0,7.0,0,1,2,1.0,4,3,2,40.0%,8.0,2024,122
Sam Okuayinonu,SFO,0,1,1,100.0%,10.0,10.0,10.0,0.0,108.3,-3.0,-3.0,13.0,0,0,2,1.0,3,1,1,50.0%,8.0,2024,122
Malik Mustapha,SFO,0,2,1,50.0%,-1.0,-1.0,-0.5,0.0,56.2,4.5,-1.0,0.0,0,0,0,0.0,0,5,1,16.7%,8.0,2024,122
Dee Winters,SFO,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,3.0,3.0,0.0,2,0,0,0.0,0,2,0,0.0%,8.0,2024,122
Isaac Yiadom,SFO,0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,6.0,3.0,6.0,0,0,0,0.0,0,1,0,0.0%,8.0,2024,122
Maliek Collins,SFO,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,0,0.0%,8.0,2024,122
