Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jalen Hurts,PHI,16,20,236,10,50.0,173,8.7,159,9.9,8.0,77,4.8,0,0.0%,1,5.3%,0,5,0,1,1,4.8%,1,7.0,8.0,2024,111
Joe Burrow,CIN,26,37,234,15,39.5,287,7.8,141,5.4,3.8,93,3.6,1,2.7%,5,13.5%,1,11,2,2,5,12.5%,2,8.0,8.0,2024,111
