Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Patriots,2.0,5.93,-0.23,5.48,0.0,-14.41,-13.07,-2.66,0.0,7.05,-4.7,4.04,0.61,3.32,3.78,8.0,2024,116
Jets,-2.0,14.41,13.07,2.66,0.0,-5.93,0.23,-5.48,0.0,-7.05,-4.04,4.7,-3.32,-0.61,-3.78,8.0,2024,116
