Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Chigozie Anusiem,,,0,0,,,,,,,,,,0,0,0,,0,,1,,8.0,2024,119
Norell Pollard,,,0,0,,,,,,,,,,0,0,0,,0,,1,,8.0,2024,119
Tyrique Stevenson,CHI,0.0,10,6,60.0%,142.0,23.7,14.2,1.0,137.5,21.3,129.0,13.0,0,0,0,0.0,0,9.0,0,0.0%,8.0,2024,119
T.J. Edwards,CHI,0.0,4,4,100.0%,29.0,7.3,7.3,0.0,96.9,3.5,14.0,15.0,5,0,0,1.0,1,6.0,0,0.0%,8.0,2024,119
Jaylon Johnson,CHI,0.0,6,4,66.7%,64.0,16.0,10.7,0.0,102.1,12.0,45.0,19.0,0,0,0,0.0,0,2.0,0,0.0%,8.0,2024,119
Josh Blackwell,CHI,0.0,4,3,75.0%,30.0,10.0,7.5,0.0,95.8,3.5,6.0,24.0,3,0,0,0.0,0,3.0,1,25.0%,8.0,2024,119
Elijah Hicks,CHI,0.0,3,3,100.0%,36.0,12.0,12.0,0.0,116.7,11.7,35.0,1.0,0,0,0,0.0,0,7.0,0,0.0%,8.0,2024,119
Kevin Byard,CHI,0.0,3,2,66.7%,72.0,36.0,24.0,1.0,149.3,19.7,53.0,19.0,1,0,0,0.0,0,5.0,1,16.7%,8.0,2024,119
Tremaine Edmunds,CHI,0.0,4,1,25.0%,5.0,5.0,1.3,0.0,39.6,7.8,-6.0,11.0,3,0,0,0.0,0,10.0,0,0.0%,8.0,2024,119
Montez Sweat,CHI,0.0,0,0,,,,,,,,,,0,1,2,1.0,4,4.0,0,0.0%,8.0,2024,119
Andrew Billings,CHI,0.0,0,0,,,,,,,,,,0,2,0,0.0,2,0.0,0,,8.0,2024,119
Jacob Martin,CHI,0.0,0,0,,,,,,,,,,0,1,1,0.0,2,3.0,0,0.0%,8.0,2024,119
DeMarcus Walker,CHI,0.0,0,0,,,,,,,,,,0,1,1,0.0,2,8.0,0,0.0%,8.0,2024,119
Austin Booker,CHI,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,3.0,0,0.0%,8.0,2024,119
Darrell Taylor,CHI,0.0,0,0,,,,,,,,,,1,1,0,0.0,1,1.0,0,0.0%,8.0,2024,119
Gervon Dexter,CHI,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,6.0,0,0.0%,8.0,2024,119
Jack Sanborn,CHI,0.0,0,0,,,,,,,,,,2,0,0,0.0,0,1.0,0,0.0%,8.0,2024,119
Terell Smith,CHI,0.0,1,0,0.0%,,,0.0,,39.6,21.0,,,0,0,0,0.0,0,0.0,0,,8.0,2024,119
Benjamin St-Juste,WAS,0.0,5,4,80.0%,32.0,8.0,6.4,0.0,93.3,9.4,22.0,10.0,0,0,0,0.0,0,6.0,0,0.0%,8.0,2024,119
Mike Sainristil,WAS,0.0,7,3,42.9%,65.0,21.7,9.3,0.0,76.5,15.7,50.0,15.0,0,0,0,0.0,0,5.0,1,16.7%,8.0,2024,119
Frankie Luvu,WAS,0.0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,1.0,1.0,2.0,11,1,0,0.0,1,6.0,0,0.0%,8.0,2024,119
Quan Martin,WAS,0.0,2,1,50.0%,14.0,14.0,7.0,0.0,72.9,28.5,7.0,7.0,0,0,0,0.0,0,11.0,1,8.3%,8.0,2024,119
Jeremy Chinn,WAS,0.0,2,1,50.0%,17.0,17.0,8.5,0.0,79.2,7.5,12.0,5.0,0,0,0,0.0,0,4.0,0,0.0%,8.0,2024,119
Jer'Zhan Newton,WAS,0.0,0,0,,,,,,,,,,0,0,3,1.0,4,3.0,0,0.0%,8.0,2024,119
Bobby Wagner,WAS,0.0,3,0,0.0%,,,0.0,,39.6,13.7,,,4,1,1,0.0,2,7.0,0,0.0%,8.0,2024,119
Dorance Armstrong Jr.,WAS,0.0,0,0,,,,,,,,,,0,2,0,0.0,2,2.0,0,0.0%,8.0,2024,119
Daron Payne,WAS,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,4.0,0,0.0%,8.0,2024,119
Jalyn Holmes,WAS,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,1.0,0,0.0%,8.0,2024,119
Dante Fowler,WAS,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,1.0,0,0.0%,8.0,2024,119
Clelin Ferrell,WAS,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,0.0,1,100.0%,8.0,2024,119
Noah Igbinoghene,WAS,0.0,3,0,0.0%,,,0.0,,39.6,23.3,,,0,0,0,0.0,0,2.0,1,33.3%,8.0,2024,119
Mykal Walker,WAS,0.0,0,0,,,,,,,,,,1,0,0,0.0,0,0.0,0,,8.0,2024,119
