Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Kirk Cousins,ATL,23,29,276,11,35.5,198,6.8,109,4.7,3.8,167,7.3,2,7.1%,2,7.1%,2,6,3,2,7,21.9%,1,13.0,8.0,2024,110
Baker Mayfield,TAM,37,50,330,16,32.0,363,7.3,139,3.8,2.8,191,5.2,0,0.0%,7,15.2%,0,9,2,0,2,3.9%,1,10.0,8.0,2024,110
