Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Khalil Shakir,BUF,10,9,107,0,2.0,18,2.0,89,9.9,1.4,2,4.5,0,0.0,0,111.2,8.0,2024,117
Keon Coleman,BUF,7,5,70,1,3.0,50,10.0,20,4.0,11.6,2,2.5,1,14.3,0,142.9,8.0,2024,117
Dalton Kincaid,BUF,7,4,31,1,3.0,11,2.8,20,5.0,6.0,0,,0,0.0,0,107.7,8.0,2024,117
James Cook,BUF,3,3,22,0,2.0,1,0.3,21,7.0,0.3,0,,0,0.0,0,97.2,8.0,2024,117
Dawson Knox,BUF,2,2,50,0,2.0,41,20.5,9,4.5,20.5,0,,0,0.0,0,118.7,8.0,2024,117
Amari Cooper,BUF,2,1,3,0,,3,3.0,0,0.0,3.0,0,,0,0.0,1,16.7,8.0,2024,117
Ty Johnson,BUF,1,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6,8.0,2024,117
Jaxon Smith-Njigba,SEA,7,6,69,0,5.0,33,5.5,36,6.0,7.0,0,,0,0.0,0,107.7,8.0,2024,117
Kenneth Walker III,SEA,5,4,33,0,2.0,-3,-0.8,36,9.0,-1.4,0,,0,0.0,1,54.6,8.0,2024,117
Zach Charbonnet,SEA,4,3,20,0,1.0,-6,-2.0,26,8.7,-0.5,0,,0,0.0,0,85.4,8.0,2024,117
Noah Fant,SEA,4,3,22,0,1.0,7,2.3,15,5.0,-0.8,0,,0,0.0,0,87.5,8.0,2024,117
AJ Barner,SEA,2,2,34,0,2.0,23,11.5,11,5.5,11.5,0,,0,0.0,0,118.7,8.0,2024,117
Jake Bobo,SEA,1,1,15,0,1.0,12,12.0,3,3.0,12.0,0,,0,0.0,0,118.7,8.0,2024,117
Tyler Lockett,SEA,3,1,9,0,,7,7.0,2,2.0,2.0,0,,0,0.0,0,42.4,8.0,2024,117
Laviska Shenault Jr.,SEA,1,1,10,0,1.0,3,3.0,7,7.0,3.0,0,,0,0.0,0,108.3,8.0,2024,117
