0,1,week,year,game_id
Won Toss,Rams (deferred),8.0,2024,108
Roof,dome,8.0,2024,108
Surface,matrixturf,8.0,2024,108
Duration,2:53,8.0,2024,108
Attendance,72127,8.0,2024,108
Vegas Line,Minnesota Vikings -3.0,8.0,2024,108
Over/Under,48.0 (over),8.0,2024,108
