Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jordan Love,GNB,14,22,196,8,36.4,248,11.3,114,8.1,5.2,82,5.9,1,5.0%,5,25.0%,0,1,1,2,3,13.6%,0,,8.0,2024,115
Malik Willis,GNB,4,5,56,3,50.0,30,6.0,18,4.5,3.6,38,9.5,1,20.0%,0,0.0%,1,0,0,0,1,12.5%,2,12.5,8.0,2024,115
Trevor Lawrence,JAX,21,32,308,14,42.4,311,9.7,182,8.7,5.7,126,6.0,0,0.0%,5,16.7%,1,5,1,3,5,14.7%,1,2.0,8.0,2024,115
