Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Mason Rudolph,TEN,0,0,0,0,0,8.0,2024,109
Tony Pollard,TEN,4,3,23,0,17,8.0,2024,109
Julius Chestnut,TEN,0,0,0,0,0,8.0,2024,109
Calvin Ridley,TEN,15,10,143,0,47,8.0,2024,109
Nick Westbrook-Ikhine,TEN,4,2,39,1,34,8.0,2024,109
Josh Whyle,TEN,2,2,33,0,33,8.0,2024,109
Chigoziem Okonkwo,TEN,5,2,14,0,18,8.0,2024,109
Tyler Boyd,TEN,6,3,14,0,5,8.0,2024,109
Jha'Quan Jackson,TEN,1,0,0,0,0,8.0,2024,109
Nick Vannett,TEN,1,0,0,0,0,8.0,2024,109
Jared Goff,DET,0,0,0,0,0,8.0,2024,109
Hendon Hooker,DET,0,0,0,0,0,8.0,2024,109
David Montgomery,DET,1,1,5,0,5,8.0,2024,109
Jahmyr Gibbs,DET,1,1,6,0,6,8.0,2024,109
Craig Reynolds,DET,0,0,0,0,0,8.0,2024,109
Sam LaPorta,DET,6,6,48,1,24,8.0,2024,109
Kalif Raymond,DET,2,2,14,1,7,8.0,2024,109
Brock Wright,DET,1,1,8,1,8,8.0,2024,109
Amon-Ra St. Brown,DET,2,2,7,1,6,8.0,2024,109
Isaiah Williams,DET,3,2,6,0,4,8.0,2024,109
Allen Robinson,DET,1,0,0,0,0,8.0,2024,109
Tim Patrick,DET,1,0,0,0,0,8.0,2024,109
