Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Josh Allen,BUF,24,34,283,12,34.3,232,6.8,124,5.2,3.6,159,6.6,1,3.1%,4,12.5%,1,6,0,0,1,2.7%,2,3.0,8.0,2024,117
Geno Smith,SEA,21,29,212,13,43.3,85,2.9,76,3.6,2.6,136,6.5,0,0.0%,1,3.7%,1,5,1,4,6,18.8%,2,11.5,8.0,2024,117
