Player,Pos,home_team,team,week,year,game_id
Baker Mayfield,QB,1,Buccaneers,8.0,2024,110
Rachaad White,RB,1,Buccaneers,8.0,2024,110
Trey Palmer,WR,1,Buccaneers,8.0,2024,110
Ryan Miller,WR,1,Buccaneers,8.0,2024,110
Jalen McMillan,WR,1,Buccaneers,8.0,2024,110
Cade Otton,TE,1,Buccaneers,8.0,2024,110
Tristan Wirfs,T,1,Buccaneers,8.0,2024,110
Luke Goedeke,T,1,Buccaneers,8.0,2024,110
Ben Bredeson,G,1,Buccaneers,8.0,2024,110
Cody Mauch,G,1,Buccaneers,8.0,2024,110
Graham Barton,C,1,Buccaneers,8.0,2024,110
Calijah Kancey,DL,1,Buccaneers,8.0,2024,110
Vita Vea,NT,1,Buccaneers,8.0,2024,110
YaYa Diaby,OLB,1,Buccaneers,8.0,2024,110
Joe Tryon-Shoyinka,OLB,1,Buccaneers,8.0,2024,110
Lavonte David,LB,1,Buccaneers,8.0,2024,110
K.J. Britt,LB,1,Buccaneers,8.0,2024,110
Zyon McCollum,CB,1,Buccaneers,8.0,2024,110
Tyrek Funderburk,CB,1,Buccaneers,8.0,2024,110
Christian Izien,S,1,Buccaneers,8.0,2024,110
Jordan Whitehead,S,1,Buccaneers,8.0,2024,110
Antoine Winfield Jr.,S,1,Buccaneers,8.0,2024,110
