Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Travis Kelce,KAN,12,10,90,1,6.0,58,5.8,32,3.2,6.5,0,,1,8.3,1,91.0,8.0,2024,120
Xavier Worthy,KAN,8,4,37,1,3.0,20,5.0,17,4.3,7.9,0,,1,12.5,0,102.6,8.0,2024,120
Noah Gray,KAN,3,3,23,0,2.0,18,6.0,5,1.7,6.0,0,,0,0.0,0,98.6,8.0,2024,120
Justin Watson,KAN,3,3,33,0,1.0,20,6.7,13,4.3,6.7,0,,0,0.0,0,112.5,8.0,2024,120
DeAndre Hopkins,KAN,3,2,29,0,2.0,27,13.5,2,1.0,16.0,0,,0,0.0,0,97.9,8.0,2024,120
Samaje Perine,KAN,2,2,30,0,2.0,11,5.5,19,9.5,5.5,0,,0,0.0,0,118.7,8.0,2024,120
Mecole Hardman,KAN,1,1,8,0,,7,7.0,1,1.0,7.0,0,,0,0.0,0,100.0,8.0,2024,120
Kareem Hunt,KAN,1,1,4,0,1.0,-3,-3.0,7,7.0,-3.0,0,,0,0.0,0,83.3,8.0,2024,120
Carson Steele,KAN,1,1,8,0,,0,0.0,8,8.0,0.0,0,,0,0.0,0,100.0,8.0,2024,120
Jody Fortson,KAN,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6,8.0,2024,120
Jakobi Meyers,LVR,7,6,52,1,4.0,31,5.2,21,3.5,4.0,0,,0,0.0,0,137.2,8.0,2024,120
Alexander Mattison,LVR,5,5,29,0,1.0,2,0.4,27,5.4,0.4,1,5.0,0,0.0,0,90.8,8.0,2024,120
Brock Bowers,LVR,5,5,58,0,3.0,29,5.8,29,5.8,5.8,0,,0,0.0,0,115.0,8.0,2024,120
DJ Turner,LVR,4,4,28,1,3.0,23,5.8,5,1.3,5.8,0,,0,0.0,0,135.4,8.0,2024,120
Tre Tucker,LVR,3,2,26,0,2.0,16,8.0,10,5.0,14.0,0,,0,0.0,0,93.7,8.0,2024,120
John Samuel Shenker,LVR,1,1,7,0,,4,4.0,3,3.0,4.0,0,,0,0.0,0,95.8,8.0,2024,120
Ameer Abdullah,LVR,2,1,9,0,,3,3.0,6,6.0,4.5,0,,0,0.0,0,62.5,8.0,2024,120
