Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Texans,-27.0,-12.45,-4.76,-4.72,-6.61,-12.18,-11.28,-2.14,0.0,-3.86,-2.08,6.25,1.19,-3.48,-5.74,3.0,2024,38
Vikings,27.0,12.18,11.28,2.14,0.0,12.45,4.76,4.72,6.61,3.86,-6.25,2.08,3.48,-1.19,5.74,3.0,2024,38
