Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Lamar Jackson,BAL,0,0,0,0,0,3.0,2024,44
Derrick Henry,BAL,1,1,23,0,23,3.0,2024,44
Justice Hill,BAL,2,2,21,0,13,3.0,2024,44
Zay Flowers,BAL,4,3,20,0,9,3.0,2024,44
Nelson Agholor,BAL,1,1,56,0,56,3.0,2024,44
Charlie Kolar,BAL,1,1,30,0,30,3.0,2024,44
Rashod Bateman,BAL,4,3,28,1,13,3.0,2024,44
Isaiah Likely,BAL,1,1,4,0,4,3.0,2024,44
Mark Andrews,BAL,1,0,0,0,0,3.0,2024,44
Dak Prescott,DAL,0,0,0,0,0,3.0,2024,44
Rico Dowdle,DAL,5,3,24,0,18,3.0,2024,44
Ezekiel Elliott,DAL,2,1,6,0,6,3.0,2024,44
Deuce Vaughn,DAL,2,1,8,0,8,3.0,2024,44
KaVontae Turpin,DAL,3,3,51,1,23,3.0,2024,44
Jake Ferguson,DAL,11,6,95,0,26,3.0,2024,44
CeeDee Lamb,DAL,7,4,67,0,31,3.0,2024,44
Jalen Tolbert,DAL,5,3,42,1,19,3.0,2024,44
Hunter Luepke,DAL,3,2,41,0,24,3.0,2024,44
Jalen Brooks,DAL,3,1,24,0,24,3.0,2024,44
Brandin Cooks,DAL,6,2,16,0,9,3.0,2024,44
Luke Schoonmaker,DAL,2,1,5,0,5,3.0,2024,44
Tyler Smith,DAL,1,1,0,0,0,3.0,2024,44
