Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Trevor Lawrence,JAX,0,0,0,0,0,3.0,2024,47
Mac Jones,JAX,0,0,0,0,0,3.0,2024,47
Travis Etienne,JAX,6,4,17,0,8,3.0,2024,47
D'Ernest Johnson,JAX,1,0,0,0,0,3.0,2024,47
Tank Bigsby,JAX,0,0,0,0,0,3.0,2024,47
Christian Kirk,JAX,10,8,79,0,24,3.0,2024,47
Brian Thomas,JAX,9,5,48,0,16,3.0,2024,47
Parker Washington,JAX,3,2,18,0,12,3.0,2024,47
Gabriel Davis,JAX,6,2,18,0,13,3.0,2024,47
Brenton Strange,JAX,5,2,12,1,6,3.0,2024,47
Josiah Deguara,JAX,1,1,8,0,8,3.0,2024,47
Luke Farrell,JAX,2,1,1,0,1,3.0,2024,47
Devin Duvernay,JAX,1,1,-1,0,-1,3.0,2024,47
Josh Allen,BUF,0,0,0,0,0,3.0,2024,47
Mitchell Trubisky,BUF,0,0,0,0,0,3.0,2024,47
James Cook,BUF,5,4,48,0,19,3.0,2024,47
Ray Davis,BUF,1,1,1,0,1,3.0,2024,47
Ty Johnson,BUF,3,3,28,1,16,3.0,2024,47
Khalil Shakir,BUF,6,6,72,1,27,3.0,2024,47
Dalton Kincaid,BUF,5,3,41,1,28,3.0,2024,47
Keon Coleman,BUF,1,1,24,1,24,3.0,2024,47
Curtis Samuel,BUF,3,3,22,0,10,3.0,2024,47
Mack Hollins,BUF,2,1,16,0,16,3.0,2024,47
Dawson Knox,BUF,2,1,7,0,7,3.0,2024,47
Marquez Valdes-Scantling,BUF,2,1,7,0,7,3.0,2024,47
