Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Justin Herbert,LAC,12,18,125,6,30.0,163,9.1,67,5.6,3.7,58,4.8,2,11.1%,3,16.7%,2,6,2,2,6,30.0%,0,,3.0,2024,40
Taylor Heinicke,LAC,2,2,24,1,20.0,16,8.0,16,8.0,8.0,8,4.0,0,0.0%,0,0.0%,3,0,0,0,3,60.0%,0,,3.0,2024,40
Justin Fields,PIT,25,32,245,9,26.5,176,5.5,101,4.0,3.2,144,5.8,2,6.5%,3,9.7%,2,10,1,3,6,17.1%,1,4.0,3.0,2024,40
