Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Rashee Rice,KAN,14,12,110,1,7,44,3.7,66,5.5,4.3,3,4.0,1,7.1,0,123.2,3.0,2024,46
Travis Kelce,KAN,5,4,30,0,2,19,4.8,11,2.8,5.0,0,,0,0.0,0,91.7,3.0,2024,46
Samaje Perine,KAN,4,3,15,0,0,-4,-1.3,19,6.3,-1.0,0,,0,0.0,0,80.2,3.0,2024,46
JuJu Smith-Schuster,KAN,3,2,17,1,1,8,4.0,9,4.5,4.3,0,,1,33.3,0,120.8,3.0,2024,46
Xavier Worthy,KAN,4,2,17,0,1,-2,-1.0,19,9.5,10.5,0,,0,0.0,0,61.5,3.0,2024,46
Noah Gray,KAN,2,1,13,0,1,5,5.0,8,8.0,9.5,0,,0,0.0,1,31.2,3.0,2024,46
Carson Steele,KAN,2,1,2,0,0,-6,-6.0,8,8.0,-3.0,0,,0,0.0,0,56.2,3.0,2024,46
Justin Watson,KAN,2,1,13,0,1,13,13.0,0,0.0,16.0,0,,0,0.0,0,70.8,3.0,2024,46
Darnell Mooney,ATL,8,8,66,0,3,24,3.0,42,5.3,3.0,0,,0,0.0,0,101.0,3.0,2024,46
Drake London,ATL,9,6,67,1,4,37,6.2,30,5.0,9.0,1,6.0,0,0.0,0,125.7,3.0,2024,46
Ray-Ray McCloud,ATL,3,2,17,0,1,2,1.0,15,7.5,4.3,0,,0,0.0,0,81.2,3.0,2024,46
Kyle Pitts,ATL,5,2,59,0,2,34,17.0,25,12.5,13.2,0,,0,0.0,1,45.0,3.0,2024,46
Bijan Robinson,ATL,2,2,21,0,1,-11,-5.5,32,16.0,-5.5,1,2.0,0,0.0,0,110.4,3.0,2024,46
