Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Steelers,10.0,10.48,9.77,0.71,-4.05,6.58,2.81,4.44,0.0,-4.19,-2.75,2.82,3.32,-5.87,-1.71,3.0,2024,40
Chargers,-10.0,-6.58,-2.81,-4.44,0.0,-10.48,-9.77,-0.71,4.05,4.19,-2.82,2.75,5.87,-3.32,1.71,3.0,2024,40
