#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,6:51,PHI 30,3,2:18,-9,Punt,0,Eagles,3.0,2024,39
2,1,2:51,PHI 23,5,3:02,66,Interception,0,Eagles,3.0,2024,39
3,2,13:54,PHI 21,10,6:33,36,Fumble,0,Eagles,3.0,2024,39
4,2,3:55,PHI 7,15,3:45,78,Downs,0,Eagles,3.0,2024,39
5,3,15:00,PHI 23,10,6:17,37,Downs,0,Eagles,3.0,2024,39
6,3,5:10,PHI 15,6,3:41,36,Blocked Punt,0,Eagles,3.0,2024,39
7,4,14:58,PHI 18,4,1:41,82,Touchdown,0,Eagles,3.0,2024,39
8,4,9:49,PHI 24,7,3:08,34,Missed FG,0,Eagles,3.0,2024,39
9,4,2:03,PHI 31,5,1:02,69,Touchdown,0,Eagles,3.0,2024,39
10,4,0:48,PHI 41,3,0:48,-4,End of Game,0,Eagles,3.0,2024,39
