Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bills,37.0,28.39,22.7,6.02,0.0,12.44,21.66,-10.9,10.13,-6.15,-8.26,2.95,0.04,-0.08,-0.8,3.0,2024,47
Jaguars,-37.0,-12.44,-21.66,10.9,-10.13,-28.39,-22.7,-6.02,0.0,6.15,-2.95,8.26,0.08,-0.04,0.8,3.0,2024,47
