Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Malik Willis,GNB,13,19,202,1,0,3,12,37,120.9,3.0,2024,37
Emanuel Wilson,GNB,0,0,0,0,0,0,0,0,,3.0,2024,37
Josh Jacobs,GNB,0,0,0,0,0,0,0,0,,3.0,2024,37
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,3.0,2024,37
Chris Brooks,GNB,0,0,0,0,0,0,0,0,,3.0,2024,37
Christian Watson,GNB,0,0,0,0,0,0,0,0,,3.0,2024,37
Tucker Kraft,GNB,0,0,0,0,0,0,0,0,,3.0,2024,37
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,3.0,2024,37
Luke Musgrave,GNB,0,0,0,0,0,0,0,0,,3.0,2024,37
Dontayvion Wicks,GNB,0,0,0,0,0,0,0,0,,3.0,2024,37
Will Levis,TEN,26,34,260,2,2,8,56,29,92.8,3.0,2024,37
Tony Pollard,TEN,0,0,0,0,0,0,0,0,,3.0,2024,37
Tyjae Spears,TEN,0,0,0,0,0,0,0,0,,3.0,2024,37
DeAndre Hopkins,TEN,0,0,0,0,0,0,0,0,,3.0,2024,37
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,3.0,2024,37
Tyler Boyd,TEN,0,0,0,0,0,0,0,0,,3.0,2024,37
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,3.0,2024,37
Calvin Ridley,TEN,0,0,0,0,0,0,0,0,,3.0,2024,37
Nick Vannett,TEN,0,0,0,0,0,0,0,0,,3.0,2024,37
Treylon Burks,TEN,0,0,0,0,0,0,0,0,,3.0,2024,37
