Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jalen Hurts,PHI,0,0,0,0,0,3.0,2024,39
Saquon Barkley,PHI,4,4,9,0,3,3.0,2024,39
Dallas Goedert,PHI,11,10,170,0,61,3.0,2024,39
DeVonta Smith,PHI,10,7,79,0,21,3.0,2024,39
Parris Campbell,PHI,2,2,13,0,7,3.0,2024,39
Kenneth Gainwell,PHI,3,2,12,0,8,3.0,2024,39
Britain Covey,PHI,1,1,11,0,11,3.0,2024,39
Johnny Wilson,PHI,2,1,9,0,9,3.0,2024,39
Jahan Dotson,PHI,3,2,8,0,5,3.0,2024,39
Derek Carr,NOR,0,0,0,0,0,3.0,2024,39
Alvin Kamara,NOR,3,3,40,0,27,3.0,2024,39
Chris Olave,NOR,6,6,86,1,29,3.0,2024,39
Mason Tipton,NOR,3,2,11,0,6,3.0,2024,39
Cedrick Wilson Jr.,NOR,1,1,3,0,3,3.0,2024,39
Foster Moreau,NOR,2,1,2,0,2,3.0,2024,39
Rashid Shaheed,NOR,5,0,0,0,0,3.0,2024,39
Jamaal Williams,NOR,3,1,0,0,0,3.0,2024,39
