Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jalen Hurts,PHI,29,38,311,11,26.2,270,7.1,117,4.0,3.1,194,6.7,0,0.0%,5,13.9%,4,13,3,4,11,24.4%,3,10.7,3.0,2024,39
Derek Carr,NOR,14,25,142,7,26.9,168,6.7,92,6.6,3.7,50,3.6,0,0.0%,1,4.3%,1,6,2,3,6,22.2%,1,4.0,3.0,2024,39
