Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Lamar Jackson,BAL,0,0,3.0,2024,44
Derrick Henry,BAL,0,0,3.0,2024,44
Justice Hill,BAL,0,0,3.0,2024,44
Zay Flowers,BAL,0,0,3.0,2024,44
Nelson Agholor,BAL,0,0,3.0,2024,44
Charlie Kolar,BAL,0,0,3.0,2024,44
Rashod Bateman,BAL,0,0,3.0,2024,44
Isaiah Likely,BAL,0,0,3.0,2024,44
Mark Andrews,BAL,0,0,3.0,2024,44
Dak Prescott,DAL,1,0,3.0,2024,44
Rico Dowdle,DAL,0,0,3.0,2024,44
Ezekiel Elliott,DAL,0,0,3.0,2024,44
Deuce Vaughn,DAL,0,0,3.0,2024,44
KaVontae Turpin,DAL,0,0,3.0,2024,44
Jake Ferguson,DAL,0,0,3.0,2024,44
CeeDee Lamb,DAL,1,1,3.0,2024,44
Jalen Tolbert,DAL,0,0,3.0,2024,44
Hunter Luepke,DAL,0,0,3.0,2024,44
Jalen Brooks,DAL,0,0,3.0,2024,44
Brandin Cooks,DAL,0,0,3.0,2024,44
Luke Schoonmaker,DAL,0,0,3.0,2024,44
Tyler Smith,DAL,0,0,3.0,2024,44
