Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jared Goff,DET,0,0,0,0,0,3.0,2024,43
David Montgomery,DET,3,3,17,0,9,3.0,2024,43
Jahmyr Gibbs,DET,0,0,20,1,20,3.0,2024,43
Amon-Ra St. Brown,DET,8,7,75,1,20,3.0,2024,43
Sam LaPorta,DET,2,2,36,0,24,3.0,2024,43
Brock Wright,DET,5,4,34,0,11,3.0,2024,43
Tim Patrick,DET,1,1,8,0,8,3.0,2024,43
Jameson Williams,DET,3,1,9,0,9,3.0,2024,43
Kyler Murray,ARI,0,0,0,0,0,3.0,2024,43
James Conner,ARI,1,1,8,0,8,3.0,2024,43
Trey Benson,ARI,0,0,0,0,0,3.0,2024,43
Emari Demercado,ARI,0,0,0,0,0,3.0,2024,43
Marvin Harrison Jr.,ARI,11,5,64,1,17,3.0,2024,43
Michael Wilson,ARI,9,8,64,0,28,3.0,2024,43
Greg Dortch,ARI,6,3,35,0,13,3.0,2024,43
Trey McBride,ARI,6,3,25,0,9,3.0,2024,43
Elijah Higgins,ARI,1,1,11,0,11,3.0,2024,43
