Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Cardinals,-7.0,-5.25,2.19,-6.77,-3.4,-5.52,-7.87,0.03,3.69,2.55,-2.82,3.76,3.5,-3.94,2.05,3.0,2024,43
Lions,7.0,5.52,7.87,-0.03,-3.69,5.25,-2.19,6.77,3.4,-2.55,-3.76,2.82,3.94,-3.5,-2.05,3.0,2024,43
