Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Malik Willis,GNB,13,19,202,6,27.3,134,7.1,57,4.4,3.0,145,11.2,2,10.5%,4,21.1%,3,6,0,0,3,12.0%,3,10.7,3.0,2024,37
Will Levis,TEN,26,34,260,14,33.3,231,6.8,125,4.8,3.7,135,5.2,3,9.1%,4,12.1%,8,7,0,2,10,22.7%,2,5.5,3.0,2024,37
