Player,Pos,home_team,team,week,year,game_id
Baker Mayfield,QB,1,Buccaneers,3.0,2024,36
Rachaad White,RB,1,Buccaneers,3.0,2024,36
Jalen McMillan,WR,1,Buccaneers,3.0,2024,36
Mike Evans,WR,1,Buccaneers,3.0,2024,36
Chris Godwin,WR,1,Buccaneers,3.0,2024,36
Cade Otton,TE,1,Buccaneers,3.0,2024,36
Tristan Wirfs,T,1,Buccaneers,3.0,2024,36
Justin Skule,T,1,Buccaneers,3.0,2024,36
Ben Bredeson,G,1,Buccaneers,3.0,2024,36
Cody Mauch,G,1,Buccaneers,3.0,2024,36
Graham Barton,C,1,Buccaneers,3.0,2024,36
Logan Hall,DL,1,Buccaneers,3.0,2024,36
William Gholston,DL,1,Buccaneers,3.0,2024,36
Greg Gaines,DL,1,Buccaneers,3.0,2024,36
YaYa Diaby,OLB,1,Buccaneers,3.0,2024,36
Joe Tryon-Shoyinka,OLB,1,Buccaneers,3.0,2024,36
Lavonte David,LB,1,Buccaneers,3.0,2024,36
K.J. Britt,LB,1,Buccaneers,3.0,2024,36
Zyon McCollum,CB,1,Buccaneers,3.0,2024,36
Jamel Dean,CB,1,Buccaneers,3.0,2024,36
Christian Izien,S,1,Buccaneers,3.0,2024,36
Jordan Whitehead,S,1,Buccaneers,3.0,2024,36
