Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Brian Robinson Jr.,WAS,16,33,1,2.0,10,0.6,23,1.4,1,16.0,3.0,2024,48
Jayden Daniels,WAS,12,39,1,5.0,21,1.8,18,1.5,3,4.0,3.0,2024,48
Austin Ekeler,WAS,3,35,1,1.0,30,10.0,5,1.7,0,,3.0,2024,48
Jeremy McNichols,WAS,1,1,0,,0,0.0,1,1.0,0,,3.0,2024,48
Zack Moss,CIN,12,58,1,6.0,30,2.5,28,2.3,2,6.0,3.0,2024,48
Chase Brown,CIN,7,62,0,4.0,32,4.6,30,4.3,2,3.5,3.0,2024,48
Joe Burrow,CIN,1,4,0,1.0,4,4.0,0,0.0,0,,3.0,2024,48
