Player,Pos,home_team,team,week,year,game_id
Dak Prescott,QB,1,Cowboys,3.0,2024,44
Rico Dowdle,RB,1,Cowboys,3.0,2024,44
Brandin Cooks,WR,1,Cowboys,3.0,2024,44
Jalen Tolbert,WR,1,Cowboys,3.0,2024,44
CeeDee Lamb,WR,1,Cowboys,3.0,2024,44
Jake Ferguson,TE,1,Cowboys,3.0,2024,44
Tyler Smith,OL,1,Cowboys,3.0,2024,44
Tyler Guyton,OT,1,Cowboys,3.0,2024,44
Terence Steele,T,1,Cowboys,3.0,2024,44
Cooper Beebe,OG,1,Cowboys,3.0,2024,44
Zack Martin,G,1,Cowboys,3.0,2024,44
DeMarcus Lawrence,DE,1,Cowboys,3.0,2024,44
Osa Odighizuwa,DT,1,Cowboys,3.0,2024,44
Mazi Smith,DT,1,Cowboys,3.0,2024,44
Eric Kendricks,MLB,1,Cowboys,3.0,2024,44
DeMarvion Overshown,LB,1,Cowboys,3.0,2024,44
Micah Parsons,LB,1,Cowboys,3.0,2024,44
Caelen Carson,CB,1,Cowboys,3.0,2024,44
Jourdan Lewis,CB,1,Cowboys,3.0,2024,44
Trevon Diggs,CB,1,Cowboys,3.0,2024,44
Malik Hooker,S,1,Cowboys,3.0,2024,44
Donovan Wilson,S,1,Cowboys,3.0,2024,44
