Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Andy Dalton,CAR,0,0,3.0,2024,41
Chuba Hubbard,CAR,0,0,3.0,2024,41
Miles Sanders,CAR,0,0,3.0,2024,41
Jonathan Mingo,CAR,0,0,3.0,2024,41
Diontae Johnson,CAR,0,0,3.0,2024,41
Xavier Legette,CAR,0,0,3.0,2024,41
Adam Thielen,CAR,0,0,3.0,2024,41
Tommy Tremble,CAR,0,0,3.0,2024,41
Ja'Tavion Sanders,CAR,0,0,3.0,2024,41
Gardner Minshew II,LVR,0,0,3.0,2024,41
Aidan O'Connell,LVR,0,0,3.0,2024,41
Zamir White,LVR,0,0,3.0,2024,41
Alexander Mattison,LVR,0,0,3.0,2024,41
Tre Tucker,LVR,0,0,3.0,2024,41
Jakobi Meyers,LVR,0,0,3.0,2024,41
Brock Bowers,LVR,0,0,3.0,2024,41
Davante Adams,LVR,0,0,3.0,2024,41
Ameer Abdullah,LVR,0,0,3.0,2024,41
Michael Mayer,LVR,0,0,3.0,2024,41
