Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
C.J. Stroud,HOU,20,31,215,1,2,4,42,34,68.6,3.0,2024,38
Davis Mills,HOU,7,12,79,0,0,1,7,25,78.1,3.0,2024,38
Stefon Diggs,HOU,1,1,13,0,0,0,0,13,118.7,3.0,2024,38
Cam Akers,HOU,0,0,0,0,0,0,0,0,,3.0,2024,38
J.J. Taylor,HOU,0,0,0,0,0,0,0,0,,3.0,2024,38
British Brooks,HOU,0,0,0,0,0,0,0,0,,3.0,2024,38
Nico Collins,HOU,0,0,0,0,0,0,0,0,,3.0,2024,38
Tank Dell,HOU,0,0,0,0,0,0,0,0,,3.0,2024,38
Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,,3.0,2024,38
Robert Woods,HOU,0,0,0,0,0,0,0,0,,3.0,2024,38
Dalton Schultz,HOU,0,0,0,0,0,0,0,0,,3.0,2024,38
Xavier Hutchinson,HOU,0,0,0,0,0,0,0,0,,3.0,2024,38
Sam Darnold,MIN,17,28,181,4,0,4,25,28,119.2,3.0,2024,38
Aaron Jones,MIN,0,0,0,0,0,0,0,0,,3.0,2024,38
Ty Chandler,MIN,0,0,0,0,0,0,0,0,,3.0,2024,38
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,3.0,2024,38
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,3.0,2024,38
Brandon Powell,MIN,0,0,0,0,0,0,0,0,,3.0,2024,38
Trent Sherfield,MIN,0,0,0,0,0,0,0,0,,3.0,2024,38
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,3.0,2024,38
Nick Mullens,MIN,0,0,0,0,0,0,0,0,,3.0,2024,38
Josh Oliver,MIN,0,0,0,0,0,0,0,0,,3.0,2024,38
