Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Lamar Jackson,BAL,12,15,182,8,53.3,47,3.1,31,2.6,2.1,151,12.6,0,0.0%,3,20.0%,0,6,0,1,1,5.9%,2,3.0,3.0,2024,44
Dak Prescott,DAL,28,51,379,18,33.3,482,9.5,239,8.5,4.7,140,5.0,1,2.0%,12,24.0%,3,16,2,5,10,18.2%,1,6.0,3.0,2024,44
