#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:03,BAL 29,5,2:27,71,Touchdown,0,Ravens,3.0,2024,44
2,1,6:33,BAL 30,7,3:52,70,Touchdown,0,Ravens,3.0,2024,44
3,2,14:34,BAL 9,8,5:16,29,Punt,0,Ravens,3.0,2024,44
4,2,8:14,BAL 47,3,2:28,4,Punt,0,Ravens,3.0,2024,44
5,2,3:07,BAL 12,8,2:42,88,Touchdown,0,Ravens,3.0,2024,44
7,3,15:00,BAL 30,5,3:02,70,Touchdown,0,Ravens,3.0,2024,44
8,3,7:52,BAL 11,8,6:16,17,Punt,0,Ravens,3.0,2024,44
9,4,14:47,BAL 39,7,4:06,33,Missed FG,0,Ravens,3.0,2024,44
10,4,7:07,DAL 47,3,1:41,7,Punt,0,Ravens,3.0,2024,44
11,4,2:53,BAL 21,7,2:53,22,End of Game,0,Ravens,3.0,2024,44
