#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:05,TAM 25,3,1:43,2,Punt,1,Buccaneers,3.0,2024,36
2,1,7:55,TAM 13,5,2:45,17,Interception,1,Buccaneers,3.0,2024,36
3,1,2:56,TAM 30,3,1:39,3,Punt,1,Buccaneers,3.0,2024,36
4,2,9:25,TAM 30,7,3:21,25,Downs,1,Buccaneers,3.0,2024,36
5,2,4:35,TAM 33,6,2:45,67,Touchdown,1,Buccaneers,3.0,2024,36
7,3,15:00,TAM 30,5,2:53,19,Punt,1,Buccaneers,3.0,2024,36
8,3,11:11,TAM 41,6,3:22,6,Punt,1,Buccaneers,3.0,2024,36
9,4,14:52,TAM 30,10,5:00,45,Downs,1,Buccaneers,3.0,2024,36
10,4,7:30,TAM 30,10,3:57,57,Fumble,1,Buccaneers,3.0,2024,36
11,4,0:25,TAM 38,1,0:25,4,End of Game,1,Buccaneers,3.0,2024,36
