Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Rams,3.0,15.13,7.87,7.59,0.0,-19.1,-20.25,1.15,4.79,3.14,-5.64,4.7,1.18,0.83,2.07,3.0,2024,45
49ers,-3.0,19.1,20.25,-1.15,-4.79,-15.13,-7.87,-7.59,0.0,-3.14,-4.7,5.64,-0.83,-1.18,-2.07,3.0,2024,45
