Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Broncos,19.0,3.34,3.42,0.42,-4.06,13.68,17.07,-3.48,10.15,-0.75,-6.58,1.88,2.0,-1.56,3.51,3.0,2024,36
Buccaneers,-19.0,-13.68,-17.07,3.48,-10.15,-3.34,-3.42,-0.42,4.06,0.75,-1.88,6.58,1.56,-2.0,-3.51,3.0,2024,36
