Player,Pos,home_team,team,week,year,game_id
Jared Goff,QB,0,Lions,3.0,2024,43
David Montgomery,RB,0,Lions,3.0,2024,43
Amon-Ra St. Brown,WR,0,Lions,3.0,2024,43
Brock Wright,TE,0,Lions,3.0,2024,43
Sam LaPorta,TE,0,Lions,3.0,2024,43
Graham Glasgow,OL,0,Lions,3.0,2024,43
Dan Skipper,T,0,Lions,3.0,2024,43
Penei Sewell,T,0,Lions,3.0,2024,43
Taylor Decker,T,0,Lions,3.0,2024,43
Kevin Zeitler,G,0,Lions,3.0,2024,43
Frank Ragnow,C,0,Lions,3.0,2024,43
Aidan Hutchinson,DL,0,Lions,3.0,2024,43
Alim McNeill,DL,0,Lions,3.0,2024,43
D.J. Reader,DL,0,Lions,3.0,2024,43
Marcus Davenport,DL,0,Lions,3.0,2024,43
Malcolm Rodriguez,LB,0,Lions,3.0,2024,43
Jack Campbell,LB,0,Lions,3.0,2024,43
Derrick Barnes,LB,0,Lions,3.0,2024,43
Carlton Davis,CB,0,Lions,3.0,2024,43
Terrion Arnold,CB,0,Lions,3.0,2024,43
Brian Branch,DB,0,Lions,3.0,2024,43
Kerby Joseph,S,0,Lions,3.0,2024,43
