#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,ATL 30,7,3:53,70,Touchdown,1,Falcons,3.0,2024,46
2,1,2:46,ATL 20,5,2:46,13,Punt,1,Falcons,3.0,2024,46
3,2,8:45,ATL 30,5,2:08,70,Touchdown,1,Falcons,3.0,2024,46
4,2,2:43,ATL 30,3,1:06,-3,Punt,1,Falcons,3.0,2024,46
5,2,0:59,ATL 30,2,0:27,5,Interception,1,Falcons,3.0,2024,46
6,2,0:06,ATL 30,1,0:06,-1,End of Half,1,Falcons,3.0,2024,46
7,3,9:40,ATL 28,3,2:20,7,Punt,1,Falcons,3.0,2024,46
8,3,1:16,ATL 15,10,3:24,49,Field Goal,1,Falcons,3.0,2024,46
9,4,11:22,ATL 11,15,7:18,83,Downs,1,Falcons,3.0,2024,46
10,4,2:26,ATL 35,6,1:35,49,Downs,1,Falcons,3.0,2024,46
