Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Taliese Fuaga,T,56,100%,0,0%,2,12%,1,Saints,3.0,2024,39
Lucas Patrick,G,56,100%,0,0%,2,12%,1,Saints,3.0,2024,39
Trevor Penning,T,56,100%,0,0%,2,12%,1,Saints,3.0,2024,39
Derek Carr,QB,56,100%,0,0%,0,0%,1,Saints,3.0,2024,39
Cesar Ruiz,C,55,98%,0,0%,2,12%,1,Saints,3.0,2024,39
Oli Udoh,T,53,95%,0,0%,0,0%,1,Saints,3.0,2024,39
Alvin Kamara,RB,48,86%,0,0%,0,0%,1,Saints,3.0,2024,39
Chris Olave,WR,45,80%,0,0%,0,0%,1,Saints,3.0,2024,39
Rashid Shaheed,WR,42,75%,0,0%,5,29%,1,Saints,3.0,2024,39
Foster Moreau,TE,40,71%,0,0%,2,12%,1,Saints,3.0,2024,39
Juwan Johnson,TE,28,50%,0,0%,5,29%,1,Saints,3.0,2024,39
Cedrick Wilson Jr.,WR,25,45%,0,0%,5,29%,1,Saints,3.0,2024,39
Adam Prentice,FB,22,39%,0,0%,7,41%,1,Saints,3.0,2024,39
Mason Tipton,WR,18,32%,0,0%,0,0%,1,Saints,3.0,2024,39
Jamaal Williams,RB,10,18%,0,0%,7,41%,1,Saints,3.0,2024,39
Erik McCoy,C,3,5%,0,0%,0,0%,1,Saints,3.0,2024,39
Jordan Mims,RB,1,2%,0,0%,4,24%,1,Saints,3.0,2024,39
Nick Saldiveri,G,1,2%,0,0%,2,12%,1,Saints,3.0,2024,39
Landon Young,T,1,2%,0,0%,2,12%,1,Saints,3.0,2024,39
Will Harris,FS,0,0%,72,100%,2,12%,1,Saints,3.0,2024,39
Marshon Lattimore,CB,0,0%,72,100%,0,0%,1,Saints,3.0,2024,39
Paulson Adebo,CB,0,0%,72,100%,0,0%,1,Saints,3.0,2024,39
Tyrann Mathieu,FS,0,0%,72,100%,0,0%,1,Saints,3.0,2024,39
Pete Werner,LB,0,0%,71,98%,4,24%,1,Saints,3.0,2024,39
Demario Davis,LB,0,0%,64,89%,0,0%,1,Saints,3.0,2024,39
Carl Granderson,DE,0,0%,56,78%,2,12%,1,Saints,3.0,2024,39
Chase Young,DE,0,0%,54,75%,2,12%,1,Saints,3.0,2024,39
Nathan Shepherd,DT,0,0%,49,68%,2,12%,1,Saints,3.0,2024,39
Bryan Bresee,DT,0,0%,49,68%,2,12%,1,Saints,3.0,2024,39
Alontae Taylor,CB,0,0%,48,67%,4,24%,1,Saints,3.0,2024,39
Willie Gay Jr.,LB,0,0%,29,40%,11,65%,1,Saints,3.0,2024,39
John Ridgeway,DT,0,0%,20,28%,0,0%,1,Saints,3.0,2024,39
Cameron Jordan,DE,0,0%,20,28%,0,0%,1,Saints,3.0,2024,39
Payton Turner,DE,0,0%,16,22%,10,59%,1,Saints,3.0,2024,39
Khristian Boyd,DT,0,0%,14,19%,0,0%,1,Saints,3.0,2024,39
Jordan Howden,SS,0,0%,12,17%,15,88%,1,Saints,3.0,2024,39
Anfernee Orji,LB,0,0%,3,4%,15,88%,1,Saints,3.0,2024,39
Isaiah Foskey,DE,0,0%,0,0%,15,88%,1,Saints,3.0,2024,39
J.T. Gray,SS,0,0%,0,0%,15,88%,1,Saints,3.0,2024,39
Isaiah Stalbird,LB,0,0%,0,0%,9,53%,1,Saints,3.0,2024,39
Rico Payton,CB,0,0%,0,0%,6,35%,1,Saints,3.0,2024,39
Blake Grupe,K,0,0%,0,0%,6,35%,1,Saints,3.0,2024,39
Zach Wood,LS,0,0%,0,0%,6,35%,1,Saints,3.0,2024,39
Matthew Hayball,P,0,0%,0,0%,6,35%,1,Saints,3.0,2024,39
Jaylan Ford,LB,0,0%,0,0%,4,24%,1,Saints,3.0,2024,39
Kool-Aid McKinstry,CB,0,0%,0,0%,4,24%,1,Saints,3.0,2024,39
