#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:13,LVR 30,3,1:22,6,Punt,1,Raiders,3.0,2024,41
2,1,5:48,LVR 3,10,5:24,97,Touchdown,1,Raiders,3.0,2024,41
3,2,9:28,LVR 40,5,2:35,21,Downs,1,Raiders,3.0,2024,41
4,2,5:08,LVR 25,3,1:37,23,Punt,1,Raiders,3.0,2024,41
5,2,1:54,LVR 33,3,0:42,-7,Punt,1,Raiders,3.0,2024,41
6,2,0:28,LVR 30,4,0:28,31,Missed FG,1,Raiders,3.0,2024,41
7,3,15:00,LVR 27,3,1:39,4,Punt,1,Raiders,3.0,2024,41
8,3,9:59,LVR 28,4,1:45,9,Downs,1,Raiders,3.0,2024,41
9,3,4:46,LVR 30,3,1:21,8,Punt,1,Raiders,3.0,2024,41
10,4,13:33,LVR 30,7,2:37,70,Touchdown,1,Raiders,3.0,2024,41
11,4,9:11,LVR 10,2,0:37,15,Interception,1,Raiders,3.0,2024,41
12,4,4:47,LVR 30,13,3:51,70,Touchdown,1,Raiders,3.0,2024,41
